Id	Town	DST	DGT	RCT	ORLT	CT	RRLT	RST	IRT	ABT	TOut
0	Town01	1087.75	259.9	100	0	0	0	0	S	S	S
1	Town01	1185.65	394.1	100	0	0	1	0	S	S	S
2	Town01	577.15	195.45	100	0	0	1	0	S	S	S
3	Town01	760.65	254.25	100	0	1	0	0	S	S	S
4	Town01	927.02	301.95	100	0	0	0	0	S	S	S
5	Town03	3159.33	770.05	100	0	0	2	0	S	S	S
6	Town03	1719.92	504.55	44.42	0	1	1	0	S	F	S
7	Town03	1105.73	338.4	22.02	0	0	0	0	S	F	S
-	-	-	-	-	-	-	-	-	-	-	-
				83.305	0.0	2.0	5.0	0.0			
