Id	Town	RL	DST	DGT	DS	RC	IP	CP	CV	CL	RLI	SSI	ORI	RD	RT	AB
2	Town03	1870.89	1043.24	485.85	16.0	100.0	0.16	2	0	0	0	2	0	0	0	0
3	Town03	2303.38	2330.55	953.3	16.128	100.0	0.161	0	2	0	1	2	0	0	0	0
4	Town04	2058.96	1664.95	710.45	34.3	100.0	0.343	0	0	0	3	0	0	0	0	0
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
					22.143	100.0	0.221	0.321	0.321	0.0	0.642	0.642	0.0	0.0	0.0	0.0
