Id	Town	RL	DST	DGT	DS	RC	IP	CP	CV	CL	RLI	SSI	ORI	RD	RT	AB
10	Town06	1129.37	1043.09	446.25	35.0	100.0	0.35	1	0	0	1	0	0	0	0	0
11	Town06	1687.29	967.39	420.05	70.0	100.0	0.7	0	0	0	1	0	0	0	0	0
12	Town06	1859.38	905.26	410.7	16.8	100.0	0.168	1	1	0	1	1	0	0	0	0
13	Town06	2270.93	1258.35	533.45	29.4	100.0	0.294	0	1	0	2	0	0	0	0	0
14	Town06	1329.75	480.45	237.9	70.0	100.0	0.7	0	0	0	1	0	0	0	0	0
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
					44.24	100.0	0.442	0.242	0.242	0.0	0.725	0.121	0.0	0.0	0.0	0.0
