Id	Town	DST	DGT	RCT	ORLT	CT	RRLT	RST	IRT	ABT	TOut
10	Town06	1043.09	446.25	100	0	1	1	0	S	S	S
11	Town06	967.39	420.05	100	0	0	1	0	S	S	S
12	Town06	905.26	410.7	100	0	2	1	1	S	S	S
13	Town06	1258.35	533.45	100	0	1	2	0	S	S	S
14	Town06	480.45	237.9	100	0	0	1	0	S	S	S
-	-	-	-	-	-	-	-	-	-	-	-
				100.0	0.0	4.0	6.0	1.0			
