Id	Town	DST	DGT	RCT	ORLT	CT	RRLT	RST	IRT	ABT	TOut
22	Town04	2542.44	911.95	100	0	3	1	0	S	S	S
23	Town04	3120.38	1025.8	100	0	1	0	0	S	S	S
24	Town04	3230.06	1098.45	100	0	2	1	0	S	S	S
25	Town05	1337.25	502.55	100	0	0	1	1	S	S	S
26	Town05	331.54	131.05	33.81	0	1	0	0	F	S	S
27	Town05	1559.15	573.65	100	0	0	2	0	S	S	S
28	Town05	831.87	327.95	100	0	1	0	0	S	S	S
29	Town05	2312.98	794.85	100	0	1	3	0	S	S	S
-	-	-	-	-	-	-	-	-	-	-	-
				91.726	0.0	9.0	8.0	1.0			
